Year,Rank,Title,Artist,First Feature,Second Feature,Genres,Duration,Popularity,Spotify ID
2008,59,In the Ayer (feat. will.I.am),Flo Rida,will.i.am,,,3:40,53,6RpiAj9Ofv0Uqp6n2OuRoh
2008,60,Say So,Doja Cat,,,,3:57,73,3Dv1eDb0MEgF93GpLXlucZ
2008,61,One Step At a Time,Jordin Sparks,,,,3:25,58,5o4W6yWSJD9e9Ea8YC9WjF
2008,62,Hate That I Love You,Rihanna,Ne-Yo,,,3:39,57,669Zz4glMcFwFl1BRltkXP
2008,63,Superstar (feat. Matthew Santos),Lupe Fiasco,Matthew Santos,,,4:49,67,7dltD9eEX7X1zk8JJ9BS0e
2008,64,Suffocate (feat. Poppy),Knocked Loose,Poppy,,"hardcore, metalcore, deathcore, hardcore punk",2:44,64,6PXYOVPBzO3xojFhQAvmde
2008,65,Let It Rock,Kevin Rudolf,Lil Wayne,,,3:51,65,6TrNRd98WksT9Kkmx9uj6R
2008,66,Get Like Me,David Banner,Chris Brown,Yung Joc,"southern hip hop, crunk",3:44,57,2IBF9lQ9lgVai8LkskI5L7
2008,67,Realize,Trxy!,,,shoegaze,1:55,66,51RriaGnB6VILb54rXHKj8
2008,68,Put On,Jeezy,Kanye West,,"southern hip hop, crunk, rap, gangster rap",5:21,66,3OePAyHePd68TTKmy2hjq0
2008,69,The Time of My Life,David Cook,,,,3:36,49,6avyV3xlz2UFeiAUZ0SqyT
2008,70,"Lolli Lolli (Pop That Body) (feat. Project Pat, Young D & Superpower) - Explicit Album Version",Three 6 Mafia,Project Pat,Young-D,"memphis rap, southern hip hop, crunk, horrorcore, gangster rap",4:11,48,4xWMTkwknjh8FzxNrkwLl6
2008,71,Cyclone (feat. T-Pain) - Main,Baby Bash,T-Pain,,,3:42,63,0x1LCpY9Rgeq97VPajm81B
2008,72,Love Like This,Lauren Daigle,,,"christian, worship, ccm, pop worship, christian pop",4:14,54,3DBu7OhZ58syQ7PotgqXV2
2008,73,Burnin' Up,Jonas Brothers,,,,2:55,65,2VEsmoek0sol9MnJFyoG9e
2008,74,Love Lockdown,Kanye West,,,rap,4:30,63,1kxeWHF9PrCVZHvVskv8lg
2008,75,I Luv Your Girl,The-Dream,,,r&b,4:27,65,3wkNK8tJZ2stygNJm8RCRD
2008,76,CRUSH,Yellow Claw,Natte Visstick,RHYME,"edm, edm trap",2:46,63,5GKsUqnQ90T5kkvG6u30wZ
2008,77,Hypnotized,YoungBoy Never Broke Again,,,,2:33,55,0rCBuqZnByLDCiYEI9vCKy
2008,78,Big Girls Don't Cry (Personal),Fergie,,,,4:28,64,4AniPkv5vgdE1n6VKreiyI
2008,79,Good Life,Kanye West,T-Pain,,rap,3:27,73,4ZPdLEztrlZqbJkgHNw54L
2008,80,Womanizer,Britney Spears,,,pop,3:44,77,4fixebDZAVToLbUCuEloa2
2008,81,Love Story,Taylor Swift,,,,3:55,62,1vrd6UOGamcKNGnSHJQlSt
2008,82,Just Fine,Mary J. Blige,,,r&b,4:02,59,33vzOPcd9FRirYGlCu32x4
2008,83,Piece of Me,Britney Spears,,,pop,3:32,62,2EvwLVrnYbCZEG6Kx5DCRy
2008,84,The Boss,James Brown,The J.B.'s,,"soul, motown, funk",3:14,61,6LzjgzpVl0hB3YrBU1b8Z1
2008,85,All Summer Long,Kid Rock,,,,4:57,69,5rX6C5QVvvZB7XckETNych
2008,86,Can't Help but Wait,Trey Songz,,,r&b,3:26,65,5k3VjTwIsOjQ2woGz3Yx71
2008,87,Fell In Love With a Girl,The White Stripes,,,"garage rock, blues rock, rock, alternative rock",1:50,67,21Qsj3cMVCx2xF2EVVNbEu
2008,88,"My Life - From ""Despicable Me"" Soundtrack",Robin Thicke,,,,3:53,35,73nnFqLGSezcmpCzXSto88
2008,89,I Remember,deadmau5,Kaskade,,"edm, progressive house, dubstep",9:07,52,69Y7bqe3lsESYEqCqJ4eBH
2008,90,Flashing Lights,Kanye West,Dwele,,rap,3:57,83,5TRPicyLGbAF2LGBFbHGvO
2008,91,Mrs. Officer,Lil Wayne,Bobby V.,Kidd Kidd,"rap, hip hop",4:46,67,0EHR9OObFtjlhQB8wSt1m7
2008,92,7 Things,Miley Cyrus,,,,3:33,24,3IX7D1jRMR3TRN3en9WPLN
2008,93,You're Gonna Miss This,Trace Adkins,,,"country, acoustic country",3:44,60,7Efs0OIW6zgQyH7ehKZYpN
2008,94,Love Remains The Same,Gavin Rossdale,,,,4:09,38,3ZQY0bVYJDg9GYcYc6jLmH
2008,95,Feels Like Tonight,Daughtry,,,,3:58,51,2ybT2tUk0uqrjFE3ppf0et
2008,96,The Way I Are,Timbaland,Keri Hilson,D.O.E.,,2:59,81,2bLqfJjuC5syrsgDsZfGmn
2008,97,Addicted,Saving Abel,,,post-grunge,3:42,68,3pxCXv0NACYfYnLjFcQW5D
2008,98,Into The Night,Benny Mardones,,,soft rock,4:31,56,0rhyBUAgNXwdyvGVXSrLzc
2008,99,Heaven Sent,Tevomxntana,,,,2:27,65,4m2QuDurLmzP9ox7QESPpA
2008,100,She Got It,2 Pistols,T-Pain,Tay Dizm,,4:34,48,11WuptzKtcVfPMYaf5aook
2009,1,Boom Boom Pow,Black Eyed Peas,,,,4:11,64,3opVsyWVYEAFK9bJAG8Opa
2009,2,Poker Face,Lady Gaga,,,"art pop, pop",3:57,76,5R8dQOPq8haW94K7mgERlO
2009,3,Just Dance,Lady Gaga,Colby O'Donis,,"art pop, pop",4:01,74,2x7MyWybabEz6Y6wvHuwGE
2009,4,I Gotta Feeling,Black Eyed Peas,,,,4:49,74,2H1047e0oMSj10dgp7p2VG
2009,5,Love Story,Taylor Swift,,,,3:55,62,1vrd6UOGamcKNGnSHJQlSt
2009,6,Right Round,Flo Rida,Kesha,,,3:24,75,3GpbwCm3YxiWDvy29Uo3vP
2009,7,I'm Yours,Jason Mraz,,,"soft pop, acoustic pop",4:02,74,1EzrEOXmMH3G43AXT1y7pA
2009,8,Single Ladies (Put a Ring on It),Beyoncé,,,,3:13,62,2ZBNclC5wm4GtiWaeh0DMx
2009,9,Heartless,Kanye West,,,rap,3:31,83,4EWCNWgDS8707fNSZ1oaA5
2009,10,Gives You Hell,The All-American Rejects,,,"pop punk, emo",3:33,69,6ihL9TjfRjadfEePzXXyVF
2009,11,You Belong With Me,Taylor Swift,,,,3:51,62,3GCL1PydwsLodcpv0Ll1ch
2009,12,Dead And Gone,T.I.,Justin Timberlake,,southern hip hop,4:59,68,7IhsLJMqdxoo7YAZjaSMru
2009,13,You Found Me,The Fray,,,,4:01,72,4IoYz8XqqdowINzfRrFnhi
2009,14,Use Somebody,Kings of Leon,,,modern rock,3:50,77,5VGlqQANWDKJFl0MBG3sg2
2009,15,Knock You Down,Keri Hilson,Kanye West,Ne-Yo,,5:26,64,58FUwmyGUqkt53YPUcm7cJ
2009,16,Blame It,Jamie Foxx,T-Pain,,,4:49,63,08uGhvS5MfBk7crUCpnjva
2009,17,I Know You Want Me (Calle Ocho),Pitbull,,,,3:57,69,13plQdOoWSSXPRUSZc5FuM
2009,18,Live Your Life,T.I.,Rihanna,,southern hip hop,5:38,73,3jlbL2OTD5YmIunYzgQTAN
2009,19,Kiss Me Thru The Phone,Soulja Boy,Sammie,,,3:13,76,2q4rjDy9WhaN3o9MvDbO21
2009,20,Down with the Sickness,Disturbed,,,"metal, nu metal, alternative metal, rap metal, hard rock, heavy metal, rock",4:39,75,40rvBMQizxkIqnjPdEWY1v
2009,21,The Climb,Miley Cyrus,,,,3:56,64,0V8FYVlBFuXXTIvRnMbZyS
2009,22,Best I Ever Had,Drake,,,"rap, hip hop",4:17,74,3QLjDkgLh9AOEHlhQtDuhs
2009,23,My Life Would Suck Without You,Kelly Clarkson,,,christmas,3:31,63,4Dm32oO01YpIubCHaAtKkN
2009,24,Halo,Beyoncé,,,,4:21,72,4JehYebiI9JE8sR8MisGVb
2009,25,Hot N Cold,Katy Perry,,,pop,3:40,70,1y4eb6hmAvsqlDOl3fx9kk
2009,26,Second Chance,Shinedown,,,"post-grunge, alternative metal, rock, acoustic rock",3:42,68,0CwYG1UnRmOx8Q1EzElCIL
2009,27,Circus,Britney Spears,,,pop,3:12,76,7jk7gqyEonmVVYahZN5zhW
2009,28,Day 'N' Nite (nightmare),Kid Cudi,,,,3:41,63,5FEXPoPnzueFJQCPRIrC3c
2009,29,Party In The U.S.A.,Miley Cyrus,,,,3:22,74,5Q0Nhxo0l2bP3pNjpGJwV1
2009,30,DONTTRUSTME,3OH!3,,,,3:12,68,5jzX4dWVQeBTtfBaXnMRt5
2009,31,Run This Town,JAY-Z,Rihanna,Kanye West,"hip hop, east coast hip hop, rap",4:27,76,7LR85XLWw2yXqKBSI5brbG
2009,32,Let It Rock,Kevin Rudolf,Lil Wayne,,,3:51,65,6TrNRd98WksT9Kkmx9uj6R
2009,33,Fire Burning,Sean Kingston,,,,3:59,70,2oENJa1T33GJ0w8dC167G4
2009,34,Whatcha Say,Jason Derulo,,,,3:41,64,67T6l4q3zVjC5nZZPXByU8
2009,35,LoveGame,Lady Gaga,,,"art pop, pop",3:36,69,0TcJ7QWpggdSg8t0fHThHm
2009,36,Waking Up In Vegas,Katy Perry,,,pop,3:19,53,6fvxos1qSHrIgOkKw4dhWS
2009,37,Birthday Sex,Jeremih,,,,3:46,72,4NpDZPwSXmL0cCTaJuVrCw
2009,38,Sober,TOOL,,,"progressive metal, alternative metal, progressive rock, metal",5:06,67,6DyywdbmTzlmXBzG9ym7Rt
2009,39,Womanizer,Britney Spears,,,pop,3:44,77,4fixebDZAVToLbUCuEloa2
2009,40,Whatever You Like,T.I.,,,southern hip hop,4:09,73,1IAzD1muglOxOcPbUHs70R
2009,41,Obsessed,Mariah Carey,,,christmas,4:02,68,3IcIIZMMS7UArJJPtEHXG8
2009,42,X's,Maddox Batson,,,,2:19,56,5xX1cE1sGQvatWXHuJx89y
2009,43,Good Girls Go Bad (feat. Leighton Meester),Cobra Starship,Leighton Meester,,,3:16,63,7kMfu3KUydmrFVGEAhjtyl
2009,44,Love Lockdown,Kanye West,,,rap,4:30,63,1kxeWHF9PrCVZHvVskv8lg
2009,45,So What,P!nk,,,,3:35,75,0JiY190vktuhSGN6aqJdrt
2009,46,Hotel Room Service,Pitbull,,,,3:57,70,6Rb0ptOEjBjPPQUlQtQGbL
2009,47,Crack A Bottle,Eminem,Dr. Dre,50 Cent,"rap, hip hop",4:57,67,4dK00wCxlqWEeN8BoM1BHT
2009,48,If I Were a Boy,Beyoncé,,,,4:09,62,26NX1wPt1TRCH536yocd6i
2009,49,Turnin Me On - Original Clean,Keri Hilson,Lil Wayne,,,4:07,43,1jEtDqwYCKpR0mlrMrrITx
2009,50,I Hate This Part,The Pussycat Dolls,,,,3:38,65,3tSuRiNgJmMqmYR23dCqnR
2009,51,Gotta Be Somebody,Nickelback,,,"post-grunge, rock",4:12,64,06T10fEzN8ZCcqzQZYA184
2009,52,Please Don't Leave Me,P!nk,,,,3:51,58,2gnZad0pb6QtUqMLTj2AjI
2009,53,Paparazzi,Lady Gaga,,,"art pop, pop",3:28,70,7Hqig8kp32q2Ire3ECQvWM
2009,54,Beautiful Things,Benson Boone,,,,3:00,85,6tNQ70jh4OwmPGpYy6R2o9
2009,55,Viva La Vida,Coldplay,,,,4:02,86,1mea3bSkSGXuIRvnydlB5b
2009,56,Right Now (Na Na Na),Akon,,,,4:00,77,5Ravsw8TmHN5wBiYPPYUFw
2009,57,BATTLEFIELD,SkyDxddy,,,,2:56,55,5a1x5D70PJnK713ZRVxfsm
2009,58,SugarCrash!,ElyOtto,,,hyperpop,1:20,67,2ePtv8MlBO9nuuXABqAfEX
2009,59,Miss Independent,Ne-Yo,,,,3:52,77,34ceTg8ChN5HjrqiIYCn9Q
2009,60,Fireflies,Owl City,,,,3:48,76,3DamFFqW32WihKkTVlwTYQ
2009,61,New Divide,Linkin Park,,,"nu metal, rap metal, rock, alternative metal",4:28,68,6Wx88Mv6b9ofjKMKkdwOJd
2009,62,Empire State Of Mind,JAY-Z,Alicia Keys,,"hip hop, east coast hip hop, rap",4:36,80,2igwFfvr1OAGX9SKDCPBwO
2009,63,No Surprises,Radiohead,,,"art rock, alternative rock",3:49,81,10nyNJ6zNy2YVYLrcwLccB
2009,64,She Wolf,Shakira,,,"latin pop, latin",3:08,69,4l9fZ75WzPZlAIkqJIWlo8
2009,65,Break Up,Mario,,,r&b,4:09,47,4UP5HP7IAnNdxD01g1lzQp
2009,66,Sweet Dreams (Are Made of This) - 2005 Remaster,Eurythmics,Annie Lennox,Dave Stewart,"new wave, synthpop",3:36,82,1TfqLAPs4K3s2rJMoCokcS
2009,67,Every Girl,Young Money,,,,5:15,47,6klZDCEsQzMELAPyovvpUw
2009,68,Fallin' For You,Colbie Caillat,,,,3:35,55,1le5KVGTF1xWf2aUj7ruLy
2009,69,Untouched,The Veronicas,,,,4:15,62,0KlahhzNb98zyN83Vwae0l
2009,70,If Today Was Your Last Day,Nickelback,,,"post-grunge, rock",4:09,68,4QJLKU75Rg4558f4LbDBRi
2009,71,Throw It In The Bag,Fabolous,The-Dream,,,3:51,56,6c0GmyBsE7mQtrVvxJaWc3
2009,72,Love Drunk,BOYS LIKE GIRLS,,,"pop punk, emo, emo pop",3:46,60,20X9OeC606XNwEtDBOym5u
2009,73,I Love College,Asher Roth,,,,4:01,53,1akgiRM3mN2nxu2AX6ACCW
2009,74,If U Seek Amy,Britney Spears,,,pop,3:36,69,2hdy9Wt9qp7M7d0U3ossu2
2009,75,Big Green Tractor,Jason Aldean,,,"country, acoustic country",3:24,64,0Ajm7DFmbGEURySKm7G2jf
2009,76,White Horse,Chris Stapleton,,,country,4:27,67,7MSWxMumjz6lHj7oRApNbg
2009,77,Disturbia,Rihanna,,,,3:58,77,2VOomzT6VavJOGBeySqaMc
2009,78,21 Guns,Green Day,,,"punk, pop punk",5:21,73,64yrDBpcdwEdNY9loyEGbX
2009,79,Turn My Swag On,Soulja Boy,,,,3:26,62,6ATrsVaZT7XjkCynxM8cTS
2009,80,Rockin' That Thang - Album Version (Edited),The-Dream,,,r&b,3:41,40,3oJJ1dQBxiFYGMQSe2SluG
2009,81,Chicken Fried,Zac Brown Band,,,"country, acoustic country",3:58,73,0LQtEJt7x0s6knb6RKdRYc
2009,82,Diva,Beyoncé,,,,3:20,56,1CxebLetK1dLJvRXlgHGXg
2009,83,Replay,Iyaz,,,,3:02,72,5vlEg2fT4cFWAqU5QptIpQ
2009,84,Then Leave (feat. Queendom Come),BeatKing,Queendom Come,,,2:31,50,2Xoc4gqPbBa3QHKpBLJ5l8
2009,85,Her Diamonds,Rob Thomas,,,,4:40,51,3LtwmK1OfN0dGs9jf3qSjn
2009,86,How Do You Sleep?,Sam Smith,,,soft pop,3:22,66,6b2RcmUt1g9N9mQ3CbjX2Y
2009,87,30 For 30 (with Kendrick Lamar),SZA,Kendrick Lamar,,r&b,4:38,85,3aSWXU6owkZeVhh94XxEWO
2009,88,Forever Young,Alphaville,,,synthpop,3:46,81,4S1VYqwfkLit9mKVY3MXoo
2009,89,One Time,Justin Bieber,,,,3:35,71,6eDApnV9Jdb1nYahOlbbUh
2009,90,I Run To You,Lady A,,,"country, pop country",4:16,56,2YVCkTYJpv5jelYrHYoEG8
2009,91,I Do Not Hook Up,Kelly Clarkson,,,christmas,3:20,41,2I5CPUnMIKjEXeg61OI9uV
2009,92,Green Light,Lorde,,,,3:54,71,6ie2Bw3xLj2JcGowOlcMhb
2009,93,People Are Crazy,Billy Currington,,,"country, acoustic country",3:51,66,5JnLiuMgRAWoHYOhatFP3s
2009,94,Whatever It Is,Zac Brown Band,,,"country, acoustic country",3:28,63,33kKQSeqM2ecEcKF0LNSRT
2009,95,Already Gone - 2013 Remaster,Eagles,,,"classic rock, soft rock",4:15,56,0CKxrnF9KplS21LTjkkqsW
2009,96,GOODBYE YESTERDAY,ELEVATION RHYTHM,Gracie Binion,,"worship, pop worship, christian pop, christian",4:58,65,2Ek6vXzVHY9qWvkAy4OUQR
2009,97,Say Hey (I Love You) (feat. Cherine Anderson),Michael Franti & Spearhead,Cherine Anderson,,,3:55,60,383B8ksM58jbV3HbiRJo0K
2009,98,Pop Champagne (feat. Juelz Santana) - Explicit Album Version,Jim Jones,Ron Browz,Juelz Santana,,3:35,39,5lrOsw7J8R7shum7A4j36t
2009,99,Pretty Wings - uncut,Maxwell,,,"neo soul, quiet storm, smooth r&b, r&b",5:10,59,22NLm3IIR9NLG0cUYtmHMW
2009,100,Never Say Never,Justin Bieber,Jaden,,,3:47,72,5GYbkDveRD2I8M5ZJ14hWn
2010,1,TiK ToK,Kesha,,,,3:19,82,0HPD5WQqrq7wPWR7P7Dw1i
2010,2,Need You Now,Lady A,,,"country, pop country",4:37,70,11EX5yhxr9Ihl3IN1asrfK
2010,3,"Hey, Soul Sister",Train,,,soft pop,3:36,83,4HlFJV71xXKIGcU3kRyttv
2010,4,California Gurls,Katy Perry,Snoop Dogg,,pop,3:54,72,6KOEK6SeCEZOQkLj5M1PxH
2010,5,OMG (feat. will.i.am),USHER,will.i.am,,r&b,4:29,70,1bM50INir8voAkVoKuvEUI
2010,6,Airplanes (feat. Hayley Williams of Paramore),B.o.B,Hayley Williams,,,3:00,71,6lV2MSQmRIkycDScNtrBXO
2010,7,Love The Way You Lie,Eminem,Rihanna,,"rap, hip hop",4:23,82,15JINEqzVMv3SvJTAXAKED
2010,8,Bad Romance,Lady Gaga,,,"art pop, pop",4:54,81,0SiywuOBRcynK0uKGWdCnn
2010,9,Dynamite,Taio Cruz,,,,3:23,69,1DqdF42leyFIzqNDv9CjId
2010,10,Break Your Heart,Taio Cruz,Ludacris,,,3:06,67,1CdqVF1ywD0ZO1zXtB9yWa
2010,11,Nothin' on You (feat. Bruno Mars),B.o.B,Bruno Mars,,,4:28,76,59dLtGBS26x7kc0rHbaPrq
2010,12,I Like It,Cardi B,Bad Bunny,J Balvin,,4:13,75,58q2HKrzhC3ozto2nDdN4z
2010,13,BedRock,Young Money,Lloyd,,,4:48,67,3iL2l5gUqyPS6vDwJFgJTR
2010,14,In My Head,Juice WRLD,,,"melodic rap, emo rap",3:12,66,2RJAKIw6nIkgZVsAIKhmqz
2010,15,Rude Boy,Rihanna,,,,3:42,76,60jzFy6Nn4M0iD1d94oteF
2010,16,Telephone,Lady Gaga,Beyoncé,,"art pop, pop",3:40,74,7rl7ao5pb9BhvAzPdWStxi
2010,17,Teenage Dream,Katy Perry,,,pop,3:47,72,5jzKL4BDMClWqRguW5qZvh
2010,18,Just the Way You Are,Bruno Mars,,,,3:40,85,7BqBn9nzAq8spo5e7cZ0dJ
2010,19,Cooler Than Me - Single Mix,Mike Posner,Gigamesh,,,3:33,76,2V4bv1fNWfTcyRJKmej6Sj
2010,20,Imma Be,Black Eyed Peas,,,,4:17,63,0oJMv049q8hEkes9w0L1J4
2010,21,Empire State Of Mind,JAY-Z,Alicia Keys,,"hip hop, east coast hip hop, rap",4:36,80,2igwFfvr1OAGX9SKDCPBwO
2010,22,DJ Got Us Fallin' In Love (feat. Pitbull),USHER,Pitbull,,r&b,3:40,81,4356Typ82hUiFAynbLYbPn
2010,23,Billionaire (feat. Bruno Mars),Travie McCoy,Bruno Mars,,,3:31,72,2M9ULmQwTaTGmAdXaXpfz5
2010,24,Not Afraid,Eminem,,,"rap, hip hop",4:08,77,7Ie9W94M7OjPoZVV216Xus
2010,25,Replay,Iyaz,,,,3:02,72,5vlEg2fT4cFWAqU5QptIpQ
2010,26,Sexy Chick (feat. Akon),David Guetta,Akon,,"edm, dance",3:14,55,4MKzCHlZvkwJOQRNkdw4zq
2010,27,Breakeven,The Script,,,,4:21,63,38xWaVFKaxZlMFvzNff2aW
2010,28,Your Love Is My Drug,Kesha,,,,3:07,68,6vc2Jq2vaGu8z326kSrw92
2010,29,I Gotta Feeling,Black Eyed Peas,,,,4:49,74,2H1047e0oMSj10dgp7p2VG
2010,30,Fireflies,Owl City,,,,3:48,76,3DamFFqW32WihKkTVlwTYQ
2010,31,Say Aah (feat. Fabolous),Trey Songz,Fabolous,,r&b,3:27,60,2fQ6sBFWaLv2Gxos4igHLy
2010,32,Find Your Love,Drake,,,"rap, hip hop",3:28,63,4BycRneKmOs6MhYG9THsuX
2010,33,Alejandro,Lady Gaga,,,"art pop, pop",4:34,70,4lwavw59UjXUPJZtKNdFYp
2010,34,Ridin' Solo,Jason Derulo,,,,3:35,60,6BaxqcoEM9r3LXisTyJjST
2010,35,Just A Dream,Nelly,,,,3:57,73,3ZdJffjzJWFimSQyxgGIxN
2010,36,How Low,Ludacris,,,southern hip hop,3:21,59,1WtTLtofvcjQM3sXSMkDdX
2010,37,Like A G6,Far East Movement,The Cataracs,DEV,,3:36,69,4DvhkX2ic4zWkQeWMwQ2qf
2010,38,Carry Out (Featuring Justin Timberlake),Timbaland,Justin Timberlake,,,3:52,67,2DHc2e5bBn4UzY0ENVFrUl
2010,39,Haven't Met You Yet,Michael Bublé,,,christmas,4:04,68,4fIWvT19w9PR0VVBuPYpWA
2010,40,Club Can't Handle Me (feat. David Guetta),Flo Rida,David Guetta,,,3:54,76,6ebkx7Q5tTxrCxKq4GYj0Y
2010,41,Down with the Sickness,Disturbed,,,"metal, nu metal, alternative metal, rap metal, hard rock, heavy metal, rock",4:39,75,40rvBMQizxkIqnjPdEWY1v
2010,42,Bulletproof,La Roux,,,,3:25,71,3kMrazSvILsgcwtidZd1Qd
2010,43,Whatcha Say,Jason Derulo,,,,3:41,64,67T6l4q3zVjC5nZZPXByU8
2010,44,Baby Shark,Pinkfong,,,"children's music, lullaby",1:20,74,5ygDXis42ncn6kYG14lEVG
2010,45,Whataya Want from Me,Adam Lambert,,,,3:47,59,2rDwdvBma1O1eLzo29p2cr
2010,46,Mine Tomorrow,Hudson Westbrook,,,country,3:20,50,7J5uYwCH3rPIkDNroSK6qV
2010,47,Only Girl (In The World),Rihanna,,,,3:55,82,2ENexcMEMsYk0rVJigVD3i
2010,48,Live Like We're Dying,Kris Allen,,,,3:32,47,1HfxPaJggVwFsvOtHbVzMz
2010,49,Hard Fought Hallelujah,Brandon Lake,,,"worship, christian",5:16,66,6ye2zG3DhdwDf6VRVyj4jx
2010,50,Young Forever,JAY-Z,Mr Hudson,,"hip hop, east coast hip hop, rap",4:13,63,35srNkJVToAzYiZzron1FY
2010,51,Blah Blah Blah,Armin van Buuren,,,"trance, progressive house, electronica, edm",3:03,62,2xkrujtSjZz7EKAYGbIIzH
2010,52,Bottoms Up (feat. Nicki Minaj),Trey Songz,Nicki Minaj,,r&b,4:02,70,4AYX69oFP3UOS1CFmV9UfO
2010,53,Do You Remember,Jay Sean,Sean Paul,Lil Jon,,3:30,69,6A5NlmBCsCGbJ27jHQgKV5
2010,54,All The Right Moves,OneRepublic,,,soft pop,3:58,65,5XRHGXut00SrJUFmcn2lQF
2010,55,According To You,Orianthi,,,,3:20,44,0M45YYpFECO0xvXlKgQ7sE
2010,56,My Chick Bad,Ludacris,Nicki Minaj,,southern hip hop,3:36,62,3bMNprrp2JDKZsGbiXpsJl
2010,57,You Belong With Me,Taylor Swift,,,,3:51,62,3GCL1PydwsLodcpv0Ll1ch
2010,58,Meet Me Halfway,Black Eyed Peas,,,,4:44,73,6wOYnPq1hPihRepcDClPUw
2010,59,Take It Off,Kesha,,,,3:35,67,0WCiI0ddWiu5F2kSHgfw5S
2010,60,Overwhelmed (Ryan Mack Remix),Ryan Mack,,,,1:43,73,03eyNjBM2mpx28H6kdaufN
2010,61,Animal I Have Become,Three Days Grace,,,"post-grunge, rock",3:51,77,56sk7jBpZV0CD31G9hEU3b
2010,62,Misery Business,Paramore,,,"pop punk, emo, emo pop",3:31,72,6SpLc7EXZIPpy0sVko0aoU
2010,63,Magic Johnson,ian,,,,2:17,73,4oPLjuY1WgGTL0Ja1doDOn
2010,64,Paparazzi,Lady Gaga,,,"art pop, pop",3:28,70,7Hqig8kp32q2Ire3ECQvWM
2010,65,Tie Me Down (feat. Ray J),New Boyz,Ray J,,,2:58,47,4faiJXyBflUVVOOE9fxbeg
2010,66,Your Love,The Outfield,,,,3:41,73,5dRQUolXAVX3BbCiIxmSsf
2010,67,Party In The U.S.A.,Miley Cyrus,,,,3:22,74,5Q0Nhxo0l2bP3pNjpGJwV1
2010,68,Deuces (feat. Tyga & Kevin McCall),Chris Brown,Tyga,Kevin McCall,r&b,4:36,68,6wN4nT2qy3MQc098yL3Eu9
2010,69,30 For 30 (with Kendrick Lamar),SZA,Kendrick Lamar,,r&b,4:38,85,3aSWXU6owkZeVhh94XxEWO
2010,70,Impossible,James Arthur,,,soft pop,3:29,75,5yVIlYEHZxQVLyInCdldoS
2010,71,Forever Young,Alphaville,,,synthpop,3:46,81,4S1VYqwfkLit9mKVY3MXoo
2010,72,Two Is Better Than One (feat. Taylor Swift),BOYS LIKE GIRLS,Taylor Swift,,"pop punk, emo, emo pop",4:02,61,1MaqkdFNIKPdpQGDzme5ss
2010,73,My First Kiss (feat. Ke$ha),3OH!3,Kesha,,,3:12,58,17tDv8WA8IhqE8qzuQn707
2010,74,Already Gone - 2013 Remaster,Eagles,,,"classic rock, soft rock",4:15,56,0CKxrnF9KplS21LTjkkqsW
2010,75,Rock That Body,Black Eyed Peas,,,,4:28,60,7K8XoQXZBffc4xG2xIQHMO
2010,76,Secrets,OneRepublic,,,soft pop,3:44,74,1NhPKVLsHhFUHIOZ32QnS2
2010,77,Naturally,Selena Gomez & The Scene,,,,3:22,63,1YaVmBh7EAeR54FIjuFcb5
2010,78,Un-thinkable (I'm Ready) (feat. Drake) - Remix,Alicia Keys,Drake,,"r&b, neo soul",4:42,70,4o4wEDRqotccDTXiQ7TORu
2010,79,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,,,,3:50,49,12sXrSIdiqCtB0vKYHNH29
2010,80,I Made It (Cash Money Heroes),Kevin Rudolf,Birdman,Jay Sean,,4:09,50,6H2wnX7ytNeCKERIVqCwgs
2010,81,Stuck Like Glue,Sugarland,,,country,4:07,59,0JcKdUGNR7zI4jJDLyYXbi
2010,82,Hey Daddy (Daddy's Home),USHER,,,r&b,3:44,75,030OCtLMrljNhp8OWHBWW3
2010,83,There Goes My Baby,USHER,,,r&b,4:41,61,6IUiqtI8tE49sqGbmtrNd8
2010,84,Today Was A Fairytale (Taylor’s Version),Taylor Swift,,,,4:01,59,2JoJrsEV15OzbijS47lids
2010,85,Say Something,A Great Big World,Christina Aguilera,,,3:49,68,6Vc5wAMmXdKIAM7WUoEb7N
2010,86,Sweet Dreams (Are Made of This) - 2005 Remaster,Eurythmics,Annie Lennox,Dave Stewart,"new wave, synthpop",3:36,82,1TfqLAPs4K3s2rJMoCokcS
2010,87,Use Somebody,Kings of Leon,,,modern rock,3:50,77,5VGlqQANWDKJFl0MBG3sg2
2010,88,Undo It,Carrie Underwood,,,country,2:57,55,1Fo2N5iXRi37maMboaig7O
2010,89,Eenie Meenie,Sean Kingston,,,,3:21,63,45O0tUN9Bh6LH4eNxQ07AT
2010,90,Right Above It,Lil Wayne,Drake,,"rap, hip hop",4:31,67,1kMuU3TNQvHbqvXCWBodmP
2010,91,The House That Built Me,Miranda Lambert,,,country,3:56,62,02eD9ymfJOJOhM97HYp5R9
2010,92,If I Die Young,The Band Perry,,,country,3:42,64,4u26EevCNXMhlvE1xFBJwX
2010,93,The Only Exception,Paramore,,,"pop punk, emo, emo pop",4:27,74,7JIuqL4ZqkpfGKQhYlrirs
2010,94,American Honey,Lady A,,,"country, pop country",3:44,60,4xInIiKipU1mtUogJ3ZdYr
2010,95,King of Anything,Sara Bareilles,,,,3:27,54,3VA8T3rNy5V24AXxNK5u9E
