Year,Rank,Title,Artist,Spotify ID,Genres,Duration,Popularity
2013,30,Treasure,Bruno Mars,55h7vJchibLdUkxdlX3fK7,,2:58,79
2013,31,The Way,Fastball,7IsEXPk6qqt30FfQv4SZMa,,4:17,62
2013,32,Started From the Bottom,Drake,5DI9jxTHrEiFAhStG7VA8E,"rap, hip hop",2:54,61
2013,33,Come & Get It,Selena Gomez,6LoQHIo74tOzQ8EsLEkhgF,pop,3:51,69
2013,34,"Hold On, We're Going Home","Drake, Majid Jordan",2aSC2xhRxOLiiZZVjhbylH,"rap, hip hop",3:47,70
2013,35,Daylight,David Kushner,1odExI7RdWc4BT515LTAwj,,3:32,81
2013,36,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",0Hf4aIJpsN4Os2f0y0VqWl,,3:49,76
2013,37,Applause,Lady Gaga,5ka2ajep9OAvU5Sgduhiex,"art pop, pop",3:32,75
2013,38,One More Night,Maroon 5,4XNrMwGx1SqP01sqkGTDmo,pop,3:39,70
2013,39,Love Me,"Lil Wayne, Drake, Future",2XHzzp1j4IfTNp1FTn7YFg,"rap, hip hop",4:15,83
2013,40,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2E43WFS4rRc09za2r2GmZl,"emo, pop punk",3:06,74
2013,41,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",4X5f3vT8MRuXF68pfjNte5,rap,3:53,73
2013,42,Beauty And A Beat,"Justin Bieber, Nicki Minaj",190jyVPHYjAqEaOGmMzdyk,,3:47,76
2013,43,Same Love (feat. Mary Lambert),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Mary Lambert",01uqI4H13Gsd8Lyl1EYd8H,,5:18,57
2013,44,Sweet Nothing (feat. Florence Welch),"Calvin Harris, Florence Welch",24LS4lQShWyixJ0ZrJXfJ5,edm,3:32,74
2013,45,Summertime Sadness,Lana Del Rey,2dBwB667LHQkLhdYlwLUZK,,4:25,64
2013,46,Home,Edward Sharpe & The Magnetic Zeros,2x1jP9BexWtOKudvuUHbaD,,5:03,62
2013,47,It's Time,Imagine Dragons,6BtmXhTJMM9sBTHeYYASGz,,3:57,64
2013,48,Power Trip (feat. Miguel),"J. Cole, Miguel",2uwnP6tZVVmTovzX5ELooy,rap,4:01,77
2013,49,Girl on Fire,Alicia Keys,4esOae7i4rqTbAu9o5Pxco,"r&b, neo soul",3:44,74
2013,50,Heart Attack,Demi Lovato,1V6gIisPpYqgFeWbMLI0bA,,3:30,77
2013,51,Love Somebody,Morgan Wallen,7hR22TOX3RorxJPcsz5Wbo,country,3:24,85
2013,52,I Will Wait,Mumford & Sons,3Bclyko7WmwM2oGmKj8sue,"folk, indie folk, folk rock",4:36,67
2013,53,Try Everything,Shakira,1N3dZ7TTWO6VcD4Y3hHYLZ,"latin pop, latin",3:16,67
2013,54,Wagon Wheel,Darius Rucker,3xdjjKMcMOFgo1eQrfbogM,country,4:58,75
2013,55,Gangnam Style (강남스타일),PSY,03UrZgTINDqvnUMbbIMhql,k-pop,3:39,73
2013,56,I Need Your Love,Pentatonix,11tQS3cthRT6guY7WkTypx,christmas,2:52,44
2013,57,Die Young,Kesha,7EQGXaVSyEDsCWKmUcfpLk,,3:31,78
2013,58,Some Nights,fun.,6t6oULCRS6hnI7rm0h5gwl,,4:37,66
2013,59,BAD PARENTING FUNK,"DJ CEREJASS, Sayfalse",6kJjlOWBwnDwIBsvlwTNIF,phonk,1:27,74
2013,60,Boys 'Round Here (feat. Pistol Annies & Friends),"Blake Shelton, Pistol Annies",39FwE8edwuyiaa4PrGBkP7,country,4:48,60
2013,61,"Gone, Gone, Gone",Phillip Phillips,56sxN1yKg1dgOZXBcAHkJG,folk pop,3:29,70
2013,62,Demons,Imagine Dragons,3LlAyCYU26dvFZBDUIMb7a,,2:55,71
2013,63,Counting Stars,OneRepublic,6sy3LkhNFjJWlaeSMNwQ62,soft pop,4:17,73
2013,64,I Cry,Flo Rida,4bZd0nRuX8HyjeXAUBczvm,,3:43,66
2013,65,Little Talks,Of Monsters and Men,2ihCaVdNZmnHZWt0fvAM7B,"folk pop, indie folk",4:26,78
2013,66,The Other Side,"Hugh Jackman, Zac Efron",2cKovq3l6OJjhVVDbVKOsr,musicals,3:34,71
2013,67,Berzerk,Eminem,6Xk7PnitV9jCRorWt2LiVZ,"rap, hip hop",3:58,66
2013,68,Catch My Breath,Kelly Clarkson,5qxPabNDnJQ551Tf4v6k3j,christmas,4:10,49
2013,69,Crash My Party,Luke Bryan,6GBUsjHfZuweYf5lQEz6mP,"country, acoustic country",3:54,61
2013,70,Pour It Up,Rihanna,76VtA90NKurNqaQpV126Ue,,2:41,65
2013,71,22 (Taylor's Version),Taylor Swift,3yII7UwgLF6K5zW3xad3MP,,3:50,71
2013,72,I Want Crazy - Encore,Hunter Hayes,4FkgULes13bk2eHrsJg4q9,country,3:56,56
2013,73,The Fox (What Does the Fox Say?),Ylvis,5HOpkTTVcmZHnthgyxrIL8,,3:33,62
2013,74,Best Song Ever,One Direction,5T7ZFtCcOgkpjxcuaeZbw0,,3:20,76
2013,75,The A Team,Ed Sheeran,1VdZ0vKfR5jneCmWIUAMxK,soft pop,4:18,70
2013,76,Carry on Wayward Son,Kansas,4DMKwE2E2iYDKY01C335Uw,"classic rock, progressive rock, album rock",5:23,73
2013,77,Highway Don't Care,"Tim McGraw, Taylor Swift, Keith Urban",4wFUdSCer8bdQsrp1M90sa,country,4:36,63
2013,78,That's My Kind Of Night,Luke Bryan,5HGibWoxnkYSkl6mHmAlOE,"country, acoustic country",3:10,69
2013,79,Swimming Pools (Drank),Kendrick Lamar,6REbwUNlppTfcnV4d4ZoZi,"hip hop, west coast hip hop",4:07,77
2013,80,Sure Be Cool If You Did,Blake Shelton,5yIiXdLRE85OBiQmCaUenq,country,3:35,51
2013,81,#Beautiful,"Mariah Carey, Miguel",3HdsPs5Yk4aeVHV3ozRTop,christmas,3:19,41
2013,82,Troublemaker (feat. Flo Rida),"Olly Murs, Flo Rida",6s8nHXTJVqFjXE4yVZPDHR,,3:05,75
2013,83,Body Party,Ciara,0rFZaQ4crlGAzuCjWCQ2xu,,3:54,61
2013,84,Adorn,Miguel,25cUhiAod71TIQSNicOaW3,r&b,3:13,68
2013,85,Hall of Fame (feat. will.i.am),"The Script, will.i.am",1X1DWw2pcNZ8zSub3uhlNz,,3:22,67
2013,86,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,4kte3OcW800TPvOVgrLLj8,,4:11,66
2013,87,"U.O.E.N.O. (feat. Rick Ross, Future)",Rocko,0HFrCOmhCYXlv4NdEwRAuj,southern hip hop,4:20,60
2013,88,Next To Me,Imagine Dragons,31VOknKjFrEX47bZXzqcoF,,3:50,67
2013,89,Mama's Broken Heart,Miranda Lambert,2mXsZsJBThTaJXbNcg5QD4,country,2:57,64
2013,90,It Goes Like This,Thomas Rhett,6GsAD8PgHxmEuIPTG8GP3M,"country, acoustic country, pop country",3:06,60
2013,91,Bugatti,"Ace Hood, Future, Rick Ross",08ljt6NCNAgewQaMya1URa,,4:29,58
2013,92,Wanted Dead Or Alive,Bon Jovi,0oerlffJSzhRVvtDfLcp3N,glam metal,5:08,72
2013,93,Downtown,"Anitta, J Balvin",3Ga6eKrUFf12ouh9Yw3v2D,"brazilian pop, funk pop, funk carioca, funk, pagode baiano",3:13,77
2013,94,Get Your Shine On,Florida Georgia Line,6s9ICeczYOfbHHIaSMq9jd,"country, pop country, acoustic country",3:42,55
2013,95,#thatPOWER,"will.i.am, Justin Bieber",37qlkp5VImuuYcXZI6aiam,,4:39,52
2013,96,Brave,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,,3:40,64
2013,97,Let Her Go,Passenger,1KxwZYyzWNyZSRyErj2ojT,folk pop,4:12,72
2013,98,Runnin' Outta Moonlight,Randy Houser,4vlJejZrcujj0nSCqIBeWn,"country, acoustic country",3:13,61
2013,99,I'm Different,2 Chainz,6J5sxraPPZ4b0CVOGAgpXj,"rap, southern hip hop",3:27,56
2013,100,Still into You,Paramore,3SXXFIZel1VQQ4ENiqozxi,"pop punk, emo, emo pop",3:36,58
2014,1,Happy Birthday To You - Classic Version,Happy Birthday Songs,2pW5kNCx133MWWirxegvng,,0:33,46
2014,2,Dark Horse,"Katy Perry, Juicy J",5jrdCoLpJSvHHorevXBATy,pop,3:35,73
2014,3,All of Me,John Legend,3U4isOIWM3VvDubwSI3y7a,"soft pop, neo soul",4:29,84
2014,4,Fancy,"Drake, T.I., Swizz Beatz",3fpTMuD1u3gJlVI4FadVHs,"rap, hip hop",5:19,71
2014,5,Counting Stars,OneRepublic,6sy3LkhNFjJWlaeSMNwQ62,soft pop,4:17,73
2014,6,Talk Dirty (feat. 2 Chainz),"Jason Derulo, 2 Chainz",6g6A7qNhTfUgOSH7ROOxTD,,2:57,65
2014,7,Rude,MAGIC!,6RtPijgfPKROxEzTHNRiDp,,3:44,81
2014,8,All About That Bass,Meghan Trainor,5jE48hhRu8E6zBDPRSkEq7,,3:07,71
2014,9,Problem,"Ariana Grande, Iggy Azalea",7vS3Y0IKjde7Xg85LWIEdP,pop,3:13,75
2014,10,Mayonaka no Door / Stay With Me,Miki Matsubara,2BHj31ufdEqVK5CkYDp9mA,"city pop, j-pop",5:12,73
2014,11,Timber,"Pitbull, Kesha",3cHyrEgdyYRjgJKSOiOtcS,,3:24,82
2014,12,Pompeii,Bastille,3gbBpTdY8lnQwqxNCcf795,,3:34,68
2014,13,Shake It Off,Taylor Swift,5xTtaWoae3wi06K5WfVUUH,,3:39,68
2014,14,Am I Wrong,Nico & Vinz,1fidCEsYlaVE3pHwKCvpFZ,,4:05,76
2014,15,Turn Down for What,"DJ Snake, Lil Jon",67awxiNHNyjMXhVgsHuIrs,,3:33,68
2014,16,The Monster,"Eminem, Rihanna",48RrDBpOSSl1aLVCalGl5C,"rap, hip hop",4:10,78
2014,17,Say Something,"A Great Big World, Christina Aguilera",6Vc5wAMmXdKIAM7WUoEb7N,,3:49,68
2014,18,Team Tomodachi,千葉雄喜,51MTYQC6SuyRsGQsrP9BEu,j-rap,2:32,53
2014,19,Let Her Go,Passenger,1KxwZYyzWNyZSRyErj2ojT,folk pop,4:12,72
2014,20,Royals,Lorde,4SDWMFvYJKtK1QPhIOeZhd,,3:10,56
2014,21,"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,0qcr5FMsEO85NAQjrlDRKo,musicals,3:43,75
2014,22,Wake Me Up,Avicii,0nrRP2bk19rLc0orkWPQk2,edm,4:07,85
2014,23,Demons,Imagine Dragons,3LlAyCYU26dvFZBDUIMb7a,,2:55,71
2014,24,Story of My Life,One Direction,4nVBt6MZDDP6tRVdQTgxJg,,4:05,84
2014,25,Chandelier,Sia,2s1sdSqGcKxpPr5lCl7jAV,,3:36,68
2014,26,Black Widow,"Iggy Azalea, Rita Ora",7pNC5ZIKtwUK0ReSpM3P9f,,3:29,63
2014,27,Bang Bang,"K'NAAN, Adam Levine",61YzdCCBPM5Pc7lIiD5i8C,,3:06,71
2014,28,Latch,"Disclosure, Sam Smith",1DunhgeZSEgWiIYbHqXl0c,house,4:15,66
2014,29,Maps,Yeah Yeah Yeahs,0hDQV9X1Da5JrwhK8gu86p,indie rock,3:39,74
2014,30,Loyal (feat. Lil Wayne & Tyga),"Chris Brown, Lil Wayne, Tyga",5BrTUo0xP1wKXLJWUaGFtk,r&b,4:24,74
2014,31,Best Day Of My Life,American Authors,5Hroj5K7vLpIG4FNCRIjbP,,3:14,77
2014,32,Habits (Stay High),Tove Lo,14OxJlLdcHNpgsm4DRwDOB,,3:29,74
2014,33,Summertime Sadness,Lana Del Rey,2dBwB667LHQkLhdYlwLUZK,,4:25,64
2014,34,Boom Clap,Charli xcx,0Y1MWB026LYxGvhq4EcMiC,"hyperpop, art pop",2:49,60
2014,35,Drunk in Love (feat. Jay-Z),"Beyoncé, JAY-Z",6jG2YzhxptolDzLHTGLt7S,,5:23,69
2014,36,Anaconda,Nicki Minaj,794F99D5BQHS5ZGRXAs7I5,,4:20,59
2014,37,Break Free,"Ariana Grande, Zedd",12KUFSHFgT0XCoiSlvdQi4,pop,3:34,76
2014,38,Bailando - Spanish Version,"Enrique Iglesias, Descemer Bueno, Gente De Zona",32lm3769IRfcnrQV11LO4E,"latin pop, latin",4:03,63
2014,39,Burn,Phillipa Soo,4B3qvzOMzLQXLeYgPsG3KA,musicals,3:45,67
2014,40,Wiggle (feat. Snoop Dogg),"Jason Derulo, Snoop Dogg",2sLwPnIP3CUVmIuHranJZU,,3:13,53
2014,41,Rather Be (feat. Jess Glynne),"Clean Bandit, Jess Glynne",3s4U7OHV7gnj42VV72eSZ6,,3:47,71
2014,42,Don't Tell 'Em,"Jeremih, YG",0Dc7J9VPV4eOInoxUiZrsL,,4:26,72
2014,43,Show Me How,Men I Trust,75IQVo8hqI1iwVZyvkN2VT,"bedroom pop, indie pop",3:35,78
2014,44,Wrecking Ball,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,,3:41,78
2014,45,Not a Bad Thing,Justin Timberlake,3nB82yGjtbQFSU0JLAwLRH,,11:28,52
2014,46,Roar,Katy Perry,27tNWlhdAryQY04Gb2ZhUI,pop,3:43,77
2014,47,Ain't It Fun,Paramore,3yrvQHw6pQemsrCQEpMnKv,"pop punk, emo, emo pop",4:56,58
2014,48,The Man,Taylor Swift,3RauEVgRgj1IuWdJ9fDs70,,3:10,77
2014,49,This Is How We Roll,"Florida Georgia Line, Luke Bryan",2TR7A4ulH9R1PNwMyd8o8U,"country, pop country, acoustic country",3:40,66
2014,50,Classic,MKTO,6FE2iI43OZnszFLuLtvvmg,,2:55,79
2014,51,"A Sky Full of Stars - Live at the Royal Albert Hall, London",Coldplay,2WXTF0qgKbczC2O8VymeLO,,4:38,53
2014,52,Don't Stop Believin',Journey,77NNZQSqzLNqh2A9JhLRkg,"album rock, classic rock",4:08,72
2014,53,Na Na,Trey Songz,5maiP9UMnTSgoxPX8X3bdz,r&b,3:51,60
2014,54,Hot Boy (feat. Lil Baby),"Nardo Wick, Lil Baby",31yydnZnSeCwkRPY7tlgQJ,,2:49,56
2014,55,"Hold On, We're Going Home","Drake, Majid Jordan",2aSC2xhRxOLiiZZVjhbylH,"rap, hip hop",3:47,70
2014,56,Sigma Boy - Сигма Бой,"Betsy, Мария Янковская",23UBSdCPcsloNVmQZ508Zv,,2:14,77
2014,57,Radioactive,Imagine Dragons,4G8gkOterJn0Ywt6uhqbhp,,3:06,70
2014,58,My Hitta,"YG, Jeezy, Rich Homie Quan",5G47DlluL671zo0k3OhoSm,hyphy,3:56,25
2014,59,Cool Kids,Echosmith,13P5rwmk2EsoFRIz9UCeh9,,3:57,71
2014,60,Hey Brother,Avicii,4lhqb6JvbHId48OUJGwymk,edm,4:15,79
2014,61,Trumpets,Jason Derulo,5KONnBIQ9LqCxyeSPin26k,,3:37,58
2014,62,Animals,Maroon 5,2bL2gyO6kBdLkNSkxXNh6x,pop,3:51,79
2014,63,Burnin' It Down,Jason Aldean,32FcjEWPn4aSRqJ6loL01b,"country, acoustic country",3:39,63
2014,64,Play It Again,Luke Bryan,03fT3OHB9KyMtGMt2zwqCT,"country, acoustic country",3:46,72
2014,65,2 On (feat. ScHoolboy Q),"Tinashe, ScHoolboy Q",3jVtllWS5CFFWLQng8sKsr,alternative r&b,3:47,78
2014,66,Dirty,KSI,0z93LiOLVx8thr9eD2r9uV,,3:03,73
2014,67,Love Runs Out,OneRepublic,5BJSZocnCeSNeYMj3iVqM7,soft pop,3:44,59
2014,68,Bottoms Up (feat. Nicki Minaj),"Trey Songz, Nicki Minaj",4AYX69oFP3UOS1CFmV9UfO,r&b,4:02,70
2014,69,Shower,Becky G,3DmW6y7wTEYHJZlLo1r6XJ,"reggaeton, latin",3:26,75
2014,70,Me And My Broken Heart,Rixton,1oew3nFNY3vMacJAsvry0S,,3:13,74
2014,71,Animals,Maroon 5,2bL2gyO6kBdLkNSkxXNh6x,pop,3:51,79
2014,72,Lifestyle,"Rich Gang, Young Thug, Rich Homie Quan",7DTlsMOQjGysXHpwwpHuPl,,4:29,68
2014,73,American Kids,Kenny Chesney,1dgWTMoHwTUnQhOQ8SR5fV,country,3:02,70
2014,74,Brave,Sara Bareilles,6Uy6K3KdmUdAfelUp0SeXn,,3:40,64
2014,75,Sweater Weather,The Neighbourhood,2QjOHCTQ1Jl3zawyYOpxh6,,4:00,89
2014,76,Leave The Night On,Sam Hunt,3wx2kQWPn9p5UppQbNhPAk,"country, pop country",3:12,59
2014,77,New Flame (feat. Usher & Rick Ross),"Chris Brown, USHER, Rick Ross",3fBbfrWZUuWWrMQXFISr7N,r&b,4:04,69
2014,78,Love Never Felt So Good,"Michael Jackson, Justin Timberlake",48td6xvpokdYwvbl3JIiXP,,4:06,68
2014,79,Drunk On A Plane,Dierks Bentley,1soxUgYIZb1qx1c7o1Lc7z,country,4:14,65
2014,80,Birthday Sex,Jeremih,4NpDZPwSXmL0cCTaJuVrCw,,3:46,72
2014,81,Bartender Song (Sittin' At A Bar) - Alt/Rock Mix,Rehab,1gewemPOUilb21s7CfMS55,country hip hop,3:49,59
2014,82,La La La,"Naughty Boy, Sam Smith",52gvlDnre9craz9dKGObp8,,3:40,76
2014,83,Blurred Lines,"Robin Thicke, T.I., Pharrell Williams",0n4bITAu0Y0nigrz3MFJMb,,4:23,73
2014,84,Do What U Want,"Lady Gaga, Christina Aguilera",5XKXMWPACPq51OiqzxenZo,"art pop, pop",3:36,57
2014,85,Can't Remember to Forget You (feat. Rihanna),"Shakira, Rihanna",7o1Pm9jpH0wFpN5g793Lnq,"latin pop, latin",3:26,74
2014,86,Amnesia,La Santa Grifa,2CRXFBkRh0V7FZL5kuiqdO,"mexican hip hop, latin hip hop, sad sierreño",3:08,70
2014,87,No Mediocre (feat. Iggy Azalea),"T.I., Iggy Azalea",0SqUFLaRXwufRUsJ0t4dXB,southern hip hop,3:22,51
2014,88,Come with Me Now,KONGOS,2kWowW0k4oFymhkr7LmvzO,,3:31,64
2014,89,Believe Me,Rod Wave,6PX9HQUHT9eXkjPdP4snjB,,2:39,47
2014,90,23,"Mike WiLL Made-It, Miley Cyrus, Wiz Khalifa, Juicy J",20FZrLl9zSbO9b3DhaqO6M,,4:12,68
2014,91,Beachin',Jake Owen,5dNGORzxFb5z3v7vSAFkTU,"country, acoustic country",3:11,52
2014,92,White Walls (feat. ScHoolboy Q & Hollis),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Hollis, ScHoolboy Q",1MFD6gdVDjFFMM8ItH9ZhI,,3:40,56
2014,93,She Looks So Perfect,5 Seconds of Summer,1gugDOSMREb34Xo0c1PlxM,,3:22,68
2014,94,Stay The Night - Featuring Hayley Williams Of Paramore,"Zedd, Hayley Williams",2QtJA4gbwe1AcanB2p21aP,edm,3:37,63
2014,95,Partition,Beyoncé,5hgnY0mVcVetszbb85qeDg,,5:19,68
2014,96,Studio,"ScHoolboy Q, BJ The Chicago Kid",29gsi1zZrZxdStACmTQB0Z,,4:38,66
2014,97,0 To 100 / The Catch Up,Drake,4jtyUzZm9WLc2AdaJ1dso7,"rap, hip hop",4:35,66
2014,98,I Don't Dance,"CHAD, Ryan, Disney",6p6TjiJHc1kJQt5dXzkdrs,,3:37,58
2014,99,Somethin' Bad (with Carrie Underwood),"Miranda Lambert, Carrie Underwood",6s9m5J92By7jii22Q2XtY2,country,2:49,62
2014,100,Adore You,Harry Styles,3jjujdWJ72nww5eGnfs2E7,,3:27,78
2015,1,Uptown Funk (feat. Bruno Mars),"Mark Ronson, Bruno Mars",32OlwWuMpZ6b0aN2RZOeMS,,4:29,84
2015,2,Thinking out Loud,Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,soft pop,4:41,80
2015,3,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis",7KA4W4McWYRpgf0fWsJZWB,,3:00,89
2015,4,Trap Queen,Fetty Wap,2d8JP84HNLKhmd6IYOoupQ,,3:42,73
2015,5,SugarCrash!,ElyOtto,2ePtv8MlBO9nuuXABqAfEX,hyperpop,1:20,67
2015,6,Shut Up And Dance With Me,Fun Guns,4KYAV74fzH1rUipmxXejw1,,3:24,54
2015,7,Blank Space,Taylor Swift,1p80LdxRV74UKvL8gnD7ky,,3:51,69
2015,8,Watch Me (Whip / Nae Nae),Silentó,5RIVoVdkDLEygELLCniZFr,,3:05,64
2015,9,Earned It (Fifty Shades Of Grey),The Weeknd,4frLb7nWtsz2ymBE6k2GRP,,4:37,71
2015,10,The Hills,The Weeknd,7fBv7CLKzipRk6EC6TWHOB,,4:02,83
2015,11,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,023OVLNzXhX0j7CxswUt6D,,3:00,64
2015,12,Can't Feel My Face,The Weeknd,22VdIZQfgXJea34mQxlt81,,3:33,79
2015,13,Love Me Like You Do,Ellie Goulding,0Cy7wt6IlRfBPHXXjmZbcP,,4:13,76
2015,14,Take Me to Church,Hozier,1CS7Sd1u5tWkstBhpssyjP,,4:01,79
2015,15,Bad Blood,Taylor Swift,273dCMFseLcVsoSWx59IoE,,3:31,59
2015,16,Lean On,"Major Lazer, DJ Snake, MØ",01aTsQoKoeXofSTvKuunzv,moombahton,2:56,73
2015,17,Want to Want Me,Jason Derulo,7oGZAicScQt96OAW4AruYy,,3:27,73
2015,18,Shake It Off,Taylor Swift,5xTtaWoae3wi06K5WfVUUH,,3:39,68
2015,19,Where Are Ü Now (with Justin Bieber),"Jack Ü, Skrillex, Diplo, Justin Bieber",66hayvUbTotekKU3H4ta1f,,4:10,73
2015,20,Fight Song,Rachel Platten,37f4ITSlgPX81ad2EvmVQr,,3:24,73
2015,21,679 (feat. Remy Boyz),"Fetty Wap, Remy Boyz",5NQbUaeTEOGdD6hHcre0dZ,,3:16,71
2015,22,Lips Are Movin,Meghan Trainor,6gj08XDlv9Duc2fPOxUmVD,,3:02,66
2015,23,Worth It (feat. Kid Ink),"Fifth Harmony, Kid Ink",41Fflg7qHiVOD6dEPvsCzO,pop,3:44,73
2015,24,Post to Be (feat. Chris Brown & Jhene Aiko),"Omarion, Chris Brown, Jhené Aiko",6p5abLu89ZSSpRQnbK9Wqs,r&b,3:46,49
2015,25,"Honey, I'm Good",Andy Grammer,4Tt6GiWS2V9sQjZjS2xjp2,,3:19,72
2015,26,I'm Not The Only One,Sam Smith,7795WJLVKJoAyVoOtCWqXN,soft pop,3:59,82
2015,27,Good For You,"Selena Gomez, A$AP Rocky",578Eooad7oUyn4stovZiPg,pop,3:41,68
2015,28,All About That Bass,Meghan Trainor,5jE48hhRu8E6zBDPRSkEq7,,3:07,71
2015,29,Style,Taylor Swift,4lIxdJw6W3Fg4vUIYCB0S5,,3:51,65
2015,30,Hotline Bling,Drake,0wwPcA6wtMf6HUMpIRdeP7,"rap, hip hop",4:27,76
2015,31,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj",5b2bu6yyATC1zMXDGScJ2d,"edm, dance",3:12,60
2015,32,G.D.F.R.,Josh Vietti,7hPADkh1W5KXNlsZ5llOdQ,,3:09,13
2015,33,What Do You Mean?,Justin Bieber,4B0JvthVoAAuygILe3n4Bs,,3:25,80
2015,34,Photograph,Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,soft pop,4:18,82
2015,35,Hello,Adele,62PaSfnXSMyLshYJrlTuL3,soft pop,4:55,70
2015,36,Stitches,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT,pop,3:26,82
2015,37,Talking Body,Tove Lo,2tpfxAXiI52znho4WE3XFA,,3:58,67
2015,38,"jealousy, jealousy",Olivia Rodrigo,0MMyJUC3WNnFS1lit5pTjk,,2:53,79
2015,39,Time of Our Lives,"Pitbull, Ne-Yo",2bJvI42r8EF3wxjOuDav4r,,3:49,80
2015,40,Locked Away (feat. Adam Levine),"R. City, Adam Levine",7x5xYW5W42OGPAdHUyyguy,,3:47,79
2015,41,Somebody That I Used To Know,"Gotye, Kimbra",4wCmqSrbyCgxEXROQE6vtV,,4:04,74
2015,42,FourFiveSeconds,"Rihanna, Kanye West, Paul McCartney",78TTtXnFQPzwqlbtbwqN0y,,3:08,76
2015,43,Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,"emo, pop punk",3:48,79
2015,44,My Way - 2008 Remastered,Frank Sinatra,2YkIDPL5lGhRhomCq4S2RO,"christmas, big band, adult standards, swing music, vocal jazz, jazz",4:36,67
2015,45,Take Your Time,Hudson Westbrook,1OqSeoLiCZMEWufER9KaZK,country,3:50,66
2015,46,Animals,Maroon 5,2bL2gyO6kBdLkNSkxXNh6x,pop,3:51,79
2015,47,I Don't F**k With You,"Big Sean, E-40",7taXl2C2594pF4gjumrF4W,,4:44,36
2015,48,Bitch Better Have My Money,Rihanna,0NTMtAO2BV4tnGvw9EgBVq,,3:39,72
2015,49,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,4T0ScSPdQKmGvruK7pavNP,southern hip hop,2:56,64
2015,50,Nasty Freestyle,T-Wayne,0PT7nlpo11hYYyfnBgtilT,,2:22,54
2015,51,ONLY,LeeHi,6TBJkXHPhu3EsMk1bshwuI,"k-ballad, k-pop",4:00,76
2015,52,Elastic Heart,Sia,5S9lfZu1YF8xKkgSsqL2Bd,,4:17,66
2015,53,Cool for the Summer,Demi Lovato,4YieJ8UoB4t4w8Ua0N3nGv,,3:34,41
2015,54,Renegades,X Ambassadors,0fYVliAYKHuPmECRs1pbRf,,3:15,75
2015,55,I Don't Mind (feat. Juicy J),"USHER, Juicy J",7aXuop4Qambx5Oi3ynsKQr,r&b,4:11,62
2015,56,Love Me Harder,"Ariana Grande, The Weeknd",5J4ZkQpzMUFojo1CtAZYpn,pop,3:56,79
2015,57,Wildest Dreams,Taylor Swift,59HjlYCeBsxdI0fcm3zglw,,3:40,63
2015,58,Mayonaka no Door / Stay With Me,Miki Matsubara,2BHj31ufdEqVK5CkYDp9mA,"city pop, j-pop",5:12,73
2015,59,You Know You Like It,"DJ Snake, AlunaGeorge",57kR5SniQIbsbVoIjjOUDa,,4:07,70
2015,60,Uma Thurman,Fall Out Boy,5PUawWFG1oIS2NwEcyHaCr,"emo, pop punk",3:31,65
2015,61,7/11,Beyoncé,02M6vucOvmRfMxTXDUwRXu,,3:33,66
2015,62,The Heart Wants What It Wants,Selena Gomez,6wJwkMo278iWVlWl1XQ4WA,pop,3:47,70
2015,63,Girl Crush,Little Big Town,11qh54D0PKkBwelpDxxiEU,country,3:13,65
2015,64,Slow Motion,"Marshmello, Jonas Brothers",2xijXb00w9o7Ol04MPCL6c,edm,2:31,73
2015,65,Drag Me Down,One Direction,2K87XMYnUMqLcX3zvtAF4G,,3:12,76
2015,66,Truffle Butter,"Nicki Minaj, Drake, Lil Wayne",3keUgTGEoZJt0QkzTB6kHg,,3:39,53
2015,67,One Last Time,Ariana Grande,7xoUc6faLbCqZO6fQEYprd,pop,3:17,82
2015,68,KICK BACK,Kenshi Yonezu,3khEEPRyBeOUabbmOPJzAG,"j-pop, anime, j-rock",3:13,71
2015,69,All Eyes on You (feat. Chris Brown & Nicki Minaj),"Meek Mill, Chris Brown, Nicki Minaj",0hy1SOTEn9ifXTzOwnCwEr,rap,3:43,66
2015,70,No Type,Rae Sremmurd,4scpF6J5uMBvoh6sFB7EL1,,3:20,67
2015,71,Riptide,Vance Joy,7yq4Qj7cqayVTp3FF9CWbm,folk pop,3:24,78
2015,72,Classic Man (feat. Roman GianArthur),"Jidenna, Roman GianArthur",3G7XYAwtxtoGK7fAm4IlD9,,3:46,54
